External ID,Launch Season,Display Name,Base Color,Marketing Color,Product Type,UPC Code,Style Name,MSRP,WHLS,Style Number
SPCS723S12W6X,Spring 2026,City Slicker Button Up Short Sleeve - Arizola Chevron - Chestnut - XX-Large,Orange,Arizola Chevron - Chestnut,Apparel,840380370962,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12W7X,Spring 2026,City Slicker Button Up Short Sleeve - Arizola Chevron - Chestnut - XXX-Large,Orange,Arizola Chevron - Chestnut,Apparel,840380370979,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12X1X,Spring 2026,City Slicker Button Up Short Sleeve - Alondra - Cream/Green - X-Small,Cream,Alondra - Cream/Green,Apparel,840380370986,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12X2X,Spring 2026,City Slicker Button Up Short Sleeve - Alondra - Cream/Green - Small,Cream,Alondra - Cream/Green,Apparel,840380370993,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12X3X,Spring 2026,City Slicker Button Up Short Sleeve - Alondra - Cream/Green - Medium,Cream,Alondra - Cream/Green,Apparel,840380371006,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12X4X,Spring 2026,City Slicker Button Up Short Sleeve - Alondra - Cream/Green - Large,Cream,Alondra - Cream/Green,Apparel,840380371013,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12X5X,Spring 2026,City Slicker Button Up Short Sleeve - Alondra - Cream/Green - X-Large,Cream,Alondra - Cream/Green,Apparel,840380371020,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12X6X,Spring 2026,City Slicker Button Up Short Sleeve - Alondra - Cream/Green - XX-Large,Cream,Alondra - Cream/Green,Apparel,840380371037,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12X7X,Spring 2026,City Slicker Button Up Short Sleeve - Alondra - Cream/Green - XXX-Large,Cream,Alondra - Cream/Green,Apparel,840380371044,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Y1X,Spring 2026,City Slicker Button Up Short Sleeve - High Lonesome - Ivory/Navy,Tan,High Lonesome - Ivory/Navy,Apparel,840380371051,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Y2X,Spring 2026,City Slicker Button Up Short Sleeve - High Lonesome - Ivory/Navy,Tan,High Lonesome - Ivory/Navy,Apparel,840380371068,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Y3X,Spring 2026,City Slicker Button Up Short Sleeve - High Lonesome - Ivory/Navy,Tan,High Lonesome - Ivory/Navy,Apparel,840380371075,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Y4X,Spring 2026,City Slicker Button Up Short Sleeve - High Lonesome - Ivory/Navy,Tan,High Lonesome - Ivory/Navy,Apparel,840380371082,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Y5X,Spring 2026,City Slicker Button Up Short Sleeve - High Lonesome - Ivory/Navy,Tan,High Lonesome - Ivory/Navy,Apparel,840380371099,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Y6X,Spring 2026,City Slicker Button Up Short Sleeve - High Lonesome - Ivory/Navy,Tan,High Lonesome - Ivory/Navy,Apparel,840380371105,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Y7X,Spring 2026,City Slicker Button Up Short Sleeve - High Lonesome - Ivory/Navy,Tan,High Lonesome - Ivory/Navy,Apparel,840380371112,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Z1X,Spring 2026,City Slicker Button Up Short Sleeve - Electric Desert - X-Small,Black,Electric Desert,Apparel,840380371129,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Z2X,Spring 2026,City Slicker Button Up Short Sleeve - Electric Desert - Small,Black,Electric Desert,Apparel,840380371136,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Z3X,Spring 2026,City Slicker Button Up Short Sleeve - Electric Desert - Medium,Black,Electric Desert,Apparel,840380371143,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Z4X,Spring 2026,City Slicker Button Up Short Sleeve - Electric Desert - Large,Black,Electric Desert,Apparel,840380371150,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Z5X,Spring 2026,City Slicker Button Up Short Sleeve - Electric Desert - X-Large,Black,Electric Desert,Apparel,840380371167,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
SPCS723S12Z6X,Spring 2026,City Slicker Button Up Short Sleeve - Electric Desert - XX-Large,Black,Electric Desert,Apparel,840380371174,City Slicker Button Up Short Sleeve,69,34.5,SPCS723S12
